CoC_Number,Total_Year_Round_Beds_ES_TH_SH,Total_Non_DV_Year_Round_Beds_ES_TH_SH,Total_HMIS_Year_Round_Beds_ES_TH_SH,HMIS_Participation_Rate_for_Year_Round_Beds_ES_TH_SH,Total_Year_Round_Beds_ES,Total_Year_Round_Beds_TH,Total_Year_Round_Beds_SH,Total_Units_for_Households_with_Children_ES_TH_SH,Total_Beds_for_Households_with_Children_ES_TH_SH,Total_Beds_for_Households_without_Children_ES_TH_SH,Total_Beds_for_Households_with_only_Children_ES_TH_SH,Dedicated_Veteran_Beds_ES_TH_SH,Dedicated_Youth_Beds_ES_TH_SH,Total_Non_DV_Year_Round_Beds_ES,Total_HMIS_Year_Round_Beds_ES,HMIS_Participation_Rate_for_Year_Round_Beds_ES,Total_Seasonal_Beds_ES,Total_Overflow_Beds_ES,Total_Units_for_Households_with_Children_ES,Total_Beds_for_Households_with_Children_ES,Total_Beds_for_Households_without_Children_ES,Total_Beds_for_Households_with_only_Children_ES,Dedicated_Veteran_Beds_ES,Dedicated_Youth_Beds_ES,Total_Non_DV_Year_Round_Beds_TH,Total_HMIS_Year_Round_Beds_TH,HMIS_Participation_Rate_for_Year_Round_Beds_TH,Total_Units_for_Households_with_Children_TH,Total_Beds_for_Households_with_Children_TH,Total_Beds_for_Households_without_Children_TH,Total_Beds_for_Households_with_only_Children_TH,Dedicated_Veteran_Beds_TH,Dedicated_Youth_Beds_TH,Total_Non_DV_Year_Round_Beds_SH,Total_HMIS_Year_Round_Beds_SH,HMIS_Participation_Rate_for_Year_Round_Beds_SH,Total_Units_for_Households_with_Children_SH,Total_Beds_for_Households_with_Children_SH,Total_Beds_for_Households_without_Children_SH,Total_Beds_for_Households_with_only_Children_SH,Dedicated_Veteran_Beds_SH,Dedicated_Youth_Beds_SH,Total_Year_Round_Beds_RRH,Total_Non_DV_Year_Round_Beds_RRH,Total_HMIS_Year_Round_Beds_RRH,HMIS_Participation_Rate_for_Year_Round_Beds_RRH,Total_Units_for_Households_with_Children_RRH,Total_Beds_for_Households_with_Children_RRH,Total_Beds_for_Households_without_Children_RRH,Total_Beds_for_Households_with_only_Children_RRH,Dedicated_Veteran_Beds_RRH,Dedicated_Youth_Beds_RRH,Total_Year_Round_Beds_PSH,Total_Non_DV_Year_Round_Beds_PSH,Total_HMIS_Year_Round_Beds_PSH,HMIS_Participation_Rate_for_Year_Round_Beds_PSH,Total_Units_for_Households_with_Children_PSH,Total_Beds_for_Households_with_Children_PSH,Total_Beds_for_Households_without_Children_PSH,Total_Beds_for_Households_with_only_Children_PSH,Dedicated_Veteran_Beds_PSH,Dedicated_Youth_Beds_PSH,Dedicated_Chronically_Homeless_Beds_PSH,Total_Year_Round_Beds_OPH,Total_Non_DV_Year_Round_Beds_OPH,Total_HMIS_Year_Round_Beds_OPH,HMIS_Participation_Rate_for_Year_Round_Beds_OPH,Total_Units_for_Households_with_Children_OPH,Total_Beds_for_Households_with_Children_OPH,Total_Beds_for_Households_without_Children_OPH,Total_Beds_for_Households_with_only_Children_OPH,Dedicated_Veteran_Beds_OPH,Dedicated_Youth_Beds_OPH
AK-500,1028,962,920,0.8949,749,279,0,103,361,655,12,0,114,697,697,0.9306,72,4,42,198,542,9,0,60,265,223,0.7993,61,163,113,3,0,54,0,0,.,0,0,0,0,0,0,125,96,96,0.768,29,102,23,0,14,0,604,604,340,0.5629,48,187,417,0,233,0,529,71,71,71,1,0,0,71,0,0,0
AK-501,912,528,487,0.534,649,263,0,108,348,555,9,14,31,339,307,0.473,93,35,77,259,384,6,0,16,189,180,0.6844,31,89,171,3,14,15,0,0,.,0,0,0,0,0,0,90,79,79,0.8778,21,72,18,0,18,0,344,344,177,0.5145,27,87,257,0,167,0,287,0,0,0,.,0,0,0,0,0,0
AL-500,911,811,657,0.7212,569,308,34,112,321,578,12,133,36,483,444,0.7803,0,40,76,218,339,12,89,16,294,179,0.5812,36,103,205,0,44,20,34,34,1,0,0,34,0,0,0,191,191,191,1,13,45,146,0,20,19,1768,1768,1277,0.7223,157,525,1243,0,566,0,299,0,0,0,.,0,0,0,0,0,0
AL-501,435,347,310,0.7126,298,137,0,62,214,221,0,43,0,246,211,0.7081,0,20,32,117,181,0,5,0,101,99,0.7226,30,97,40,0,38,0,0,0,.,0,0,0,0,0,0,60,60,60,1,13,39,21,0,17,0,203,203,203,1,5,15,188,0,0,0,157,0,0,0,.,0,0,0,0,0,0
AL-502,210,142,0,0.0,102,108,0,20,90,104,16,0,16,62,0,0,75,0,13,65,37,0,0,0,80,0,0,7,25,67,16,0,16,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,50,50,0,0,0,0,50,0,0,0,50,0,0,0,.,0,0,0,0,0,0
AL-503,531,476,123,0.2316,504,27,0,51,179,336,16,0,23,454,101,0.2004,0,0,40,159,329,16,0,16,22,22,0.8148,11,20,7,0,0,7,0,0,.,0,0,0,0,0,0,3,3,3,1,0,0,3,0,3,0,309,309,78,0.2524,22,86,223,0,231,0,300,0,0,0,.,0,0,0,0,0,0
AL-504,360,300,300,0.8333,213,147,0,42,126,234,0,36,0,207,207,0.9718,0,0,15,47,166,0,36,0,93,93,0.6327,27,79,68,0,0,0,0,0,.,0,0,0,0,0,0,55,55,55,1,7,20,35,0,28,0,464,464,241,0.5194,53,165,299,0,223,0,134,0,0,0,.,0,0,0,0,0,0
AL-505,153,131,131,0.8562,149,4,0,4,34,105,14,0,14,127,127,0.8523,0,0,4,34,101,14,0,14,4,4,1,0,0,4,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,8,8,8,1,2,4,4,0,0,0,8,0,0,0,.,0,0,0,0,0,0
AL-506,127,89,83,0.6535,91,36,0,21,47,80,0,8,14,75,75,0.8242,0,0,15,25,66,0,0,14,14,8,0.2222,6,22,14,0,8,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,294,294,244,0.8299,37,64,230,0,267,0,0,0,0,0,.,0,0,0,0,0,0
AL-507,461,377,29,0.0629,188,273,0,38,110,350,1,36,38,104,0,0,0,2,32,90,98,0,11,33,273,29,0.1062,6,20,252,1,25,5,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,221,221,93,0.4208,10,32,189,0,26,4,29,0,0,0,.,0,0,0,0,0,0
AR-500,781,564,300,0.3841,512,269,0,95,287,494,0,78,17,335,171,0.334,0,120,71,229,283,0,29,0,229,129,0.4796,24,58,211,0,49,17,0,0,.,0,0,0,0,0,0,122,122,122,1,12,35,87,0,55,0,893,893,495,0.5543,95,268,625,0,398,0,0,8,8,8,1,0,0,8,0,0,0
AR-501,454,344,144,0.3172,228,226,0,59,231,215,8,25,52,133,107,0.4693,0,0,23,126,102,0,18,18,211,37,0.1637,36,105,113,8,7,34,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,218,218,71,0.3257,149,210,8,0,147,0,10,0,0,0,.,0,0,0,0,0,0
AR-503,574,378,241,0.4199,487,87,0,51,270,304,0,0,0,291,191,0.3922,0,0,41,235,252,0,0,0,87,50,0.5747,10,35,52,0,0,0,0,0,.,0,0,0,0,0,0,52,52,52,1,28,51,1,0,0,0,21,21,21,1,0,0,21,0,0,0,0,0,0,0,.,0,0,0,0,0,0
AR-504,71,43,0,0.0,65,6,0,0,0,65,6,0,6,37,0,0,0,0,0,0,59,6,0,6,6,0,0,0,0,6,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0
AR-505,199,95,0,0.0,187,12,0,31,83,92,24,0,24,95,0,0,0,0,23,75,88,24,0,24,0,0,0,8,8,4,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,16,16,0,0,4,4,12,0,0,0,16,0,0,0,.,0,0,0,0,0,0
AR-508,283,243,0,0.0,259,24,0,22,59,224,0,15,0,219,0,0,0,0,21,50,209,0,0,0,24,0,0,1,9,15,0,15,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0
AZ-500,1249,735,634,0.5076,944,305,0,141,487,739,23,75,32,549,448,0.4746,0,0,100,318,606,20,12,20,186,186,0.6098,41,169,133,3,63,12,0,0,.,0,0,0,0,0,0,562,562,562,1,102,375,187,0,101,0,1134,1134,1134,1,164,570,564,0,565,0,564,0,0,0,.,0,0,0,0,0,0
AZ-501,1196,1124,1098,0.9181,760,421,15,143,447,745,4,167,80,707,681,0.8961,139,36,73,232,524,4,61,8,402,402,0.9549,70,215,206,0,106,72,15,15,1,0,0,15,0,0,0,693,636,634,0.9149,136,519,174,0,28,0,1853,1853,1059,0.5715,161,522,1331,0,794,35,169,0,0,0,.,0,0,0,0,0,0
AZ-502,4238,3734,2880,0.6796,2354,1862,22,666,2163,2051,24,267,122,1997,1813,0.7702,0,17,294,1001,1329,24,33,34,1715,1045,0.5612,372,1162,700,0,212,88,22,22,1,0,0,22,0,22,0,1267,1267,1267,1,218,850,417,0,166,1,6268,6268,5188,0.8277,529,1507,4761,0,1145,38,1812,1086,1086,1086,1,259,901,185,0,29,10
CA-500,1580,1507,1507,0.9538,746,814,20,179,650,912,18,196,85,687,687,0.9209,641,0,74,250,484,12,59,12,800,800,0.9828,105,400,408,6,117,73,20,20,1,0,0,20,0,20,0,834,814,814,0.976,175,606,228,0,100,33,4220,4029,2541,0.6021,455,1683,2537,0,1377,56,1649,0,0,0,.,0,0,0,0,0,0
CA-501,2686,2569,1965,0.7316,2116,551,19,286,739,1921,26,398,358,2035,1617,0.7642,125,0,185,501,1589,26,314,101,515,348,0.6316,101,238,313,0,65,257,19,0,0,0,0,19,0,19,0,227,227,156,0.6872,68,181,46,0,0,20,9556,9491,6302,0.6595,667,1836,7720,0,1300,91,6260,0,0,0,.,0,0,0,0,0,0
CA-502,1636,1444,1173,0.717,872,752,12,234,741,887,8,154,340,692,501,0.5745,180,47,94,414,450,8,22,56,740,660,0.8777,140,327,425,0,120,284,12,12,1,0,0,12,0,12,0,602,602,529,0.8787,131,447,155,0,37,0,2925,2893,2267,0.775,384,1034,1891,0,417,70,720,0,0,0,.,0,0,0,0,0,0
CA-503,1493,1378,1140,0.7636,891,602,0,232,621,872,0,87,168,796,599,0.6723,447,133,126,354,537,0,30,42,582,541,0.8987,106,267,335,0,57,126,0,0,.,0,0,0,0,0,0,732,732,716,0.9781,181,581,151,0,94,75,2933,2933,2385,0.8132,530,1287,1646,0,588,0,2310,0,0,0,.,0,0,0,0,0,0
CA-504,1025,998,824,0.8039,701,324,0,121,328,691,6,36,43,674,585,0.8345,258,1,54,188,507,6,20,31,324,239,0.7377,67,140,184,0,16,12,0,0,.,0,0,0,0,0,0,280,280,278,0.9929,87,195,85,0,15,8,960,960,505,0.526,121,230,730,0,389,56,359,118,118,0,0,111,111,7,0,0,0
CA-505,632,586,342,0.5411,474,158,0,51,204,425,3,28,32,450,304,0.6414,60,83,36,162,309,3,16,18,136,38,0.2405,15,42,116,0,12,14,0,0,.,0,0,0,0,0,0,231,231,227,0.9827,68,219,12,0,25,0,1092,1092,964,0.8828,221,627,465,0,218,14,427,0,0,0,.,0,0,0,0,0,0
CA-506,946,906,664,0.7019,345,601,0,126,471,469,6,69,50,305,134,0.3884,146,0,22,91,254,0,3,30,601,530,0.8819,104,380,215,6,66,20,0,0,.,0,0,0,0,0,0,18,18,18,1,6,12,6,0,18,0,299,299,57,0.1906,26,52,247,0,199,0,269,45,45,45,1,11,45,0,0,0,0
CA-507,402,322,290,0.7214,194,208,0,64,218,182,2,16,2,164,164,0.8454,60,0,10,55,139,0,0,0,158,126,0.6058,54,163,43,2,16,2,0,0,.,0,0,0,0,0,0,112,112,112,1,11,37,75,0,0,0,549,549,524,0.9545,46,143,406,0,64,0,266,0,0,0,.,0,0,0,0,0,0
CA-508,510,492,411,0.8059,287,223,0,100,305,205,0,12,28,269,222,0.7735,148,0,56,166,121,0,12,0,223,189,0.8475,44,139,84,0,0,28,0,0,.,0,0,0,0,0,0,191,191,129,0.6754,69,161,30,0,86,0,560,560,238,0.425,40,122,438,0,303,0,547,0,0,0,.,0,0,0,0,0,0
CA-509,184,146,108,0.587,72,112,0,22,147,37,0,0,6,57,57,0.7917,64,0,6,59,13,0,0,6,89,51,0.4554,16,88,24,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,254,254,254,1,69,119,135,0,108,0,67,0,0,0,.,0,0,0,0,0,0
CA-510,732,718,666,0.9098,525,207,0,78,236,474,22,16,38,511,459,0.8743,111,24,60,186,317,22,0,22,207,207,1,18,50,157,0,16,16,0,0,.,0,0,0,0,0,0,34,34,34,1,3,10,24,0,18,0,564,564,352,0.6241,77,249,315,0,227,0,272,0,0,0,.,0,0,0,0,0,0
CA-511,1217,1155,1077,0.885,904,313,0,166,667,540,10,54,18,842,842,0.9314,0,108,131,528,366,10,6,10,313,235,0.7508,35,139,174,0,48,8,0,0,.,0,0,0,0,0,0,358,358,358,1,94,326,32,0,51,0,718,718,718,1,65,280,438,0,326,37,264,0,0,0,.,0,0,0,0,0,0
CA-512,680,630,620,0.9118,310,370,0,113,390,286,4,63,14,282,282,0.9097,0,0,28,107,199,4,53,4,348,338,0.9135,85,283,87,0,10,10,0,0,.,0,0,0,0,0,0,342,328,328,0.9591,84,304,38,0,22,0,750,717,565,0.7533,51,131,619,0,204,0,361,275,275,275,1,50,196,79,0,0,0
CA-513,448,313,279,0.6228,255,193,0,28,194,254,0,0,20,168,134,0.5255,0,13,15,139,116,0,0,0,145,145,0.7513,13,55,138,0,0,20,0,0,.,0,0,0,0,0,0,144,144,144,1,17,67,77,0,74,0,262,262,262,1,32,97,165,0,103,0,137,0,0,0,.,0,0,0,0,0,0
CA-514,571,394,171,0.2995,425,122,24,94,299,260,12,96,34,311,88,0.2071,0,0,72,225,188,12,41,30,59,59,0.4836,22,74,48,0,55,4,24,24,1,0,0,24,0,0,0,526,242,242,0.4601,126,452,74,0,59,0,1308,1308,682,0.5214,158,505,803,0,696,21,832,0,0,0,.,0,0,0,0,0,0
CA-515,595,441,417,0.7008,341,254,0,68,291,304,0,0,13,284,280,0.8211,64,14,22,96,245,0,0,4,157,137,0.5394,46,195,59,0,0,9,0,0,.,0,0,0,0,0,0,196,81,81,0.4133,62,173,23,0,0,0,192,192,166,0.8646,8,20,172,0,26,0,134,0,0,0,.,0,0,0,0,0,0
CA-516,521,497,58,0.1113,314,207,0,48,195,317,9,22,18,290,8,0.0255,0,0,29,73,241,0,0,7,207,50,0.2415,19,122,76,9,22,11,0,0,.,0,0,0,0,0,0,188,188,146,0.7766,43,140,48,0,0,3,61,61,45,0.7377,6,15,46,0,0,0,25,0,0,0,.,0,0,0,0,0,0
CA-517,151,139,128,0.8477,85,66,0,20,66,85,0,0,12,73,73,0.8588,50,12,3,10,75,0,0,0,66,55,0.8333,17,56,10,0,0,12,0,0,.,0,0,0,0,0,0,38,37,37,0.9737,15,35,3,0,0,0,57,57,57,1,1,3,54,0,1,0,48,0,0,0,.,0,0,0,0,0,0
CA-518,339,339,300,0.885,240,99,0,16,123,216,0,12,35,240,240,1,0,0,1,59,181,0,0,0,99,60,0.6061,15,64,35,0,12,35,0,0,.,0,0,0,0,0,0,205,205,205,1,44,112,93,0,51,0,257,257,155,0.6031,28,82,175,0,75,0,150,0,0,0,.,0,0,0,0,0,0
CA-519,409,372,341,0.8337,220,189,0,76,273,131,5,15,16,188,163,0.7409,62,5,25,107,112,1,0,1,184,178,0.9418,51,166,19,4,15,15,0,0,.,0,0,0,0,0,0,35,9,9,0.2571,9,26,9,0,9,0,368,368,354,0.962,48,204,164,0,197,0,51,53,53,0,0,10,32,21,0,0,0
CA-520,222,210,87,0.3919,110,112,0,25,65,157,0,0,10,98,83,0.7545,15,3,17,41,69,0,0,4,112,4,0.0357,8,24,88,0,0,6,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,130,130,45,0.3462,12,42,88,0,85,0,8,0,0,0,.,0,0,0,0,0,0
CA-521,244,188,128,0.5246,157,87,0,50,141,103,0,0,7,122,95,0.6051,32,15,38,99,58,0,0,0,66,33,0.3793,12,42,45,0,0,7,0,0,.,0,0,0,0,0,0,75,75,73,0.9733,25,72,3,0,0,0,132,132,122,0.9242,17,38,94,0,15,0,51,0,0,0,.,0,0,0,0,0,0
CA-522,358,358,203,0.567,251,107,0,18,126,215,17,51,32,251,106,0.4223,18,0,11,82,164,5,15,5,107,97,0.9065,7,44,51,12,36,27,0,0,.,0,0,0,0,0,0,49,49,49,1,12,29,20,0,0,0,56,56,56,1,2,10,46,0,0,0,56,0,0,0,.,0,0,0,0,0,0
CA-523,128,117,105,0.8203,57,71,0,37,116,12,0,23,40,57,57,1,0,0,24,53,4,0,7,15,60,48,0.6761,13,63,8,0,16,25,0,0,.,0,0,0,0,0,0,36,36,36,1,14,31,5,0,0,15,0,0,0,.,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0
CA-524,317,317,113,0.3565,317,0,0,62,209,108,0,0,0,317,113,0.3565,30,0,62,209,108,0,0,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,142,142,142,1,39,129,13,0,0,0,14,14,14,1,0,0,14,0,14,0,0,0,0,0,.,0,0,0,0,0,0
CA-525,94,49,27,0.2872,43,51,0,12,60,22,12,0,12,12,12,0.2791,91,0,6,31,0,12,0,12,37,15,0.2941,6,29,22,0,0,0,0,0,.,0,0,0,0,0,0,126,115,24,0.1905,54,126,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
CA-526,154,72,72,0.4675,108,46,0,32,111,43,0,12,5,50,50,0.463,0,37,25,87,21,0,0,0,22,22,0.4783,7,24,22,0,12,5,0,0,.,0,0,0,0,0,0,126,126,126,1,36,115,11,0,0,0,22,22,12,0.5455,0,0,22,0,10,0,10,0,0,0,.,0,0,0,0,0,0
CA-527,40,16,16,0.4,24,16,0,6,27,13,0,0,0,0,0,0,45,0,4,21,3,0,0,0,16,16,1,2,6,10,0,0,0,0,0,.,0,0,0,0,0,0,68,33,33,0.4853,17,58,10,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0
CA-529,53,23,13,0.2453,30,23,0,9,38,15,0,0,0,0,0,0,24,0,8,25,5,0,0,0,23,13,0.5652,1,13,10,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0
CA-530,10,0,0,0.0,0,10,0,1,10,0,0,0,0,0,0,.,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0
CA-600,14074,13126,7019,0.4987,9583,4393,98,2318,7127,6899,48,1024,1250,9205,5199,0.5425,1505,0,1805,5582,3962,39,120,349,3823,1722,0.392,513,1545,2839,9,831,901,98,98,1,0,0,98,0,73,0,5428,5340,5340,0.9838,1015,3534,1894,0,408,153,19194,19004,11126,0.5797,1719,5474,13720,0,6961,70,9749,3089,3061,2243,0.7261,243,789,2300,0,63,22
CA-601,3959,3566,3566,0.9007,2050,1818,91,477,1480,2461,18,468,156,2001,2001,0.9761,134,17,186,600,1432,18,20,18,1474,1474,0.8108,291,880,938,0,388,138,91,91,1,0,0,91,0,60,0,1372,1141,1141,0.8316,223,794,578,0,417,20,4403,4403,4403,1,298,987,3416,0,2587,39,743,857,857,802,0.9358,114,330,527,0,156,8
CA-602,2521,2214,1140,0.4522,1374,1147,0,438,1362,1139,20,25,20,1155,465,0.3384,400,68,156,522,832,20,0,20,1059,675,0.5885,282,840,307,0,25,0,0,0,.,0,0,0,0,0,0,687,663,663,0.9651,157,582,105,0,136,0,2546,2546,2546,1,275,901,1645,0,974,14,635,66,66,66,1,9,39,27,0,0,0
CA-603,815,702,550,0.6748,542,273,0,77,396,409,10,27,22,461,404,0.7454,312,70,38,224,308,10,4,10,241,146,0.5348,39,172,101,0,23,12,0,0,.,0,0,0,0,0,0,213,213,213,1,40,137,76,0,36,0,591,591,263,0.445,37,142,449,0,208,0,279,299,299,17,0.0569,60,224,75,0,0,0
CA-604,587,511,510,0.8688,421,166,0,57,224,363,0,56,4,361,361,0.8575,0,14,35,169,252,0,1,0,150,149,0.8976,22,55,111,0,55,4,0,0,.,0,0,0,0,0,0,836,836,836,1,174,687,149,0,92,8,2123,2123,2081,0.9802,435,1396,727,0,277,25,615,9,9,9,1,3,7,2,0,9,4
CA-606,614,501,332,0.5407,275,339,0,58,184,430,0,210,0,249,122,0.4436,150,0,28,93,182,0,0,0,252,210,0.6195,30,91,248,0,210,0,0,0,.,0,0,0,0,0,0,380,380,373,0.9816,52,171,209,0,254,11,1549,1549,1495,0.9651,154,582,967,0,921,0,201,250,250,0,0,0,0,250,0,250,0
CA-607,178,178,178,1.0,127,51,0,33,89,77,12,0,12,127,127,1,150,16,14,41,74,12,0,12,51,51,1,19,48,3,0,0,0,0,0,.,0,0,0,0,0,0,48,48,48,1,15,42,6,0,0,0,445,445,405,0.9101,49,157,288,0,21,8,101,0,0,0,.,0,0,0,0,0,0
CA-608,782,702,684,0.8747,602,180,0,80,315,430,37,26,72,522,504,0.8372,65,0,52,210,355,37,1,37,180,180,1,28,105,75,0,25,35,0,0,.,0,0,0,0,0,0,181,181,181,1,38,134,47,0,21,0,1702,1702,1702,1,155,560,1142,0,994,14,1545,0,0,0,.,0,0,0,0,0,0
CA-609,754,587,450,0.5968,387,343,24,151,445,289,20,59,24,323,193,0.4987,0,0,84,233,134,20,4,24,240,233,0.6793,67,212,131,0,31,0,24,24,1,0,0,24,0,24,0,1773,1773,1773,1,503,1540,233,0,219,0,1349,1349,1349,1,208,614,735,0,565,12,574,0,0,0,.,0,0,0,0,0,0
CA-611,385,257,193,0.5013,171,204,10,70,239,146,0,10,5,134,72,0.4211,211,0,16,76,95,0,0,5,113,111,0.5441,54,163,41,0,10,0,10,10,1,0,0,10,0,0,0,617,617,617,1,138,456,161,0,11,0,547,547,365,0.6673,64,152,395,0,160,10,395,0,0,0,.,0,0,0,0,0,0
CA-612,104,94,82,0.7885,52,52,0,24,101,3,0,0,0,42,42,0.8077,0,0,6,49,3,0,0,0,52,40,0.7692,18,52,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,130,130,129,0.9923,7,29,77,24,8,24,99,0,0,0,.,0,0,0,0,0,0
CA-613,192,98,70,0.3646,94,98,0,55,142,50,0,0,12,70,70,0.7447,0,4,25,44,50,0,0,12,28,0,0,30,98,0,0,0,0,0,0,.,0,0,0,0,0,0,56,0,0,0,19,56,0,0,0,0,48,48,0,0,22,48,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0
CA-614,206,113,100,0.4854,154,52,0,26,113,93,0,0,0,109,100,0.6494,124,28,18,71,83,0,0,0,4,0,0,8,42,10,0,0,0,0,0,.,0,0,0,0,0,0,74,74,74,1,15,43,31,0,74,0,297,297,126,0.4242,62,67,230,0,168,7,71,0,0,0,.,0,0,0,0,0,0
CO-500,1703,1316,683,0.4011,980,723,0,944,952,751,0,44,48,625,435,0.4439,428,149,567,567,413,0,28,22,691,248,0.343,377,385,338,0,16,26,0,0,.,0,0,0,0,0,0,206,168,166,0.8058,197,197,9,0,9,2,919,919,697,0.7584,217,217,702,0,545,0,338,27,27,27,1,0,0,27,0,0,0
CO-503,4799,4393,2007,0.4182,2853,1921,25,606,1910,2734,155,318,207,2594,453,0.1588,100,304,213,717,2117,19,0,59,1799,1554,0.809,393,1193,592,136,318,148,0,0,0,0,0,25,0,0,0,1331,1331,1231,0.9249,259,794,532,5,207,25,3311,3311,1982,0.5986,242,632,2646,33,1217,60,1134,246,246,246,1,33,115,131,0,50,0
CO-504,1030,997,953,0.9252,592,438,0,125,475,555,0,22,40,559,559,0.9443,150,80,26,165,427,0,12,20,438,394,0.8995,99,310,128,0,10,20,0,0,.,0,0,0,0,0,0,106,106,106,1,16,63,43,0,68,6,610,610,610,1,84,293,317,0,429,15,557,31,31,31,1,0,0,31,0,0,0
CT-503,760,703,667,0.8776,555,205,0,119,381,363,16,57,87,510,474,0.8541,42,48,74,271,268,16,0,16,193,193,0.9415,45,110,95,0,57,71,0,0,.,0,0,0,0,0,0,272,272,272,1,56,166,106,0,16,0,1884,1864,1777,0.9432,227,717,1167,0,100,49,1657,0,0,0,.,0,0,0,0,0,0
CT-505,2657,2396,2337,0.8796,2280,377,0,444,1450,1203,4,138,44,2076,2062,0.9044,283,64,388,1283,993,4,22,28,320,275,0.7294,56,167,210,0,116,16,0,0,.,0,0,0,0,0,0,696,696,673,0.967,138,396,300,0,159,1,5175,5117,3846,0.7432,539,1526,3649,0,989,21,3427,0,0,0,.,0,0,0,0,0,0
DC-500,6721,6326,5952,0.8856,5268,1453,0,1054,3420,3286,15,187,561,5080,4938,0.9374,771,0,859,2869,2384,15,0,149,1246,1014,0.6979,195,551,902,0,187,412,0,0,.,0,0,0,0,0,0,3570,3570,3417,0.9571,1275,3490,80,0,131,0,7950,7914,6241,0.785,1353,4741,3209,0,2091,143,7947,2009,2009,2009,1,672,1826,183,0,19,0
DE-500,1122,1043,594,0.5294,629,488,5,174,459,659,4,69,23,553,421,0.6693,18,171,87,245,380,4,22,4,485,168,0.3443,87,214,274,0,42,19,5,5,1,0,0,5,0,5,0,155,155,155,1,34,112,43,0,29,0,850,850,683,0.8035,64,234,616,0,167,11,656,92,92,92,1,0,0,92,0,15,0
FL-500,904,825,825,0.9126,559,345,0,74,290,582,32,30,39,491,491,0.8784,0,175,26,127,400,32,10,32,334,334,0.9681,48,163,182,0,20,7,0,0,.,0,0,0,0,0,0,68,68,68,1,8,27,41,0,23,0,427,427,427,1,57,224,203,0,259,0,339,0,0,0,.,0,0,0,0,0,0
FL-501,1292,1160,932,0.7214,960,316,16,201,663,629,0,103,0,828,644,0.6708,0,9,151,516,444,0,40,0,316,272,0.8608,50,147,169,0,47,0,16,16,1,0,0,16,0,16,0,592,592,592,1,146,472,120,0,68,22,1609,1609,1609,1,146,501,1108,0,1096,0,370,87,87,7,0.0805,6,13,74,0,0,0
FL-502,1971,1835,1780,0.9031,1545,351,75,100,421,1511,39,196,57,1409,1368,0.8854,0,13,77,382,1139,24,54,24,351,337,0.9601,23,39,297,15,92,33,75,75,1,0,0,75,0,50,0,601,599,599,0.9967,140,511,90,0,71,0,1570,1535,1535,0.9777,94,323,1247,0,922,0,792,15,15,15,1,0,0,15,0,15,0
FL-503,571,571,451,0.7898,270,301,0,68,296,266,9,0,9,270,234,0.8667,0,8,35,150,111,9,0,9,301,217,0.7209,33,146,155,0,0,0,0,0,.,0,0,0,0,0,0,70,70,70,1,14,33,37,0,24,0,270,270,270,1,42,143,127,0,117,0,43,0,0,0,.,0,0,0,0,0,0
FL-504,415,337,332,0.8,136,279,0,67,300,110,5,9,86,58,58,0.4265,0,0,22,79,57,0,0,36,279,274,0.9821,45,221,53,5,9,50,0,0,.,0,0,0,0,0,0,94,94,94,1,14,51,43,0,22,21,401,401,72,0.1796,14,78,323,0,330,61,67,56,56,56,1,8,35,21,0,0,20
FL-505,134,110,110,0.8209,60,74,0,25,112,22,0,4,0,36,36,0.6,0,0,14,38,22,0,4,0,74,74,1,11,74,0,0,0,0,0,0,.,0,0,0,0,0,0,44,44,44,1,12,36,8,0,4,0,231,231,52,0.2251,181,183,48,0,179,37,46,0,0,0,.,0,0,0,0,0,0
