CoC_Number,Total_Year_Round_Beds_ES_TH_SH,Total_Non_DV_Year_Round_Beds_ES_TH_SH,Total_HMIS_Year_Round_Beds_ES_TH_SH,HMIS_Participation_Rate_for_Year_Round_Beds_ES_TH_SH,Total_Year_Round_Beds_ES,Total_Year_Round_Beds_TH,Total_Year_Round_Beds_SH,Total_Units_for_Households_with_Children_ES_TH_SH,Total_Beds_for_Households_with_Children_ES_TH_SH,Total_Beds_for_Households_without_Children_ES_TH_SH,Total_Beds_for_Households_with_only_Children_ES_TH_SH,Dedicated_Veteran_Beds_ES_TH_SH,Dedicated_Youth_Beds_ES_TH_SH,Total_Non_DV_Year_Round_Beds_ES,Total_HMIS_Year_Round_Beds_ES,HMIS_Participation_Rate_for_Year_Round_Beds_ES,Total_Seasonal_Beds_ES,Total_Overflow_Beds_ES,Total_Units_for_Households_with_Children_ES,Total_Beds_for_Households_with_Children_ES,Total_Beds_for_Households_without_Children_ES,Total_Beds_for_Households_with_only_Children_ES,Dedicated_Veteran_Beds_ES,Dedicated_Youth_Beds_ES,Total_Non_DV_Year_Round_Beds_TH,Total_HMIS_Year_Round_Beds_TH,HMIS_Participation_Rate_for_Year_Round_Beds_TH,Total_Units_for_Households_with_Children_TH,Total_Beds_for_Households_with_Children_TH,Total_Beds_for_Households_without_Children_TH,Total_Beds_for_Households_with_only_Children_TH,Dedicated_Veteran_Beds_TH,Dedicated_Youth_Beds_TH,Total_Non_DV_Year_Round_Beds_SH,Total_HMIS_Year_Round_Beds_SH,HMIS_Participation_Rate_for_Year_Round_Beds_SH,Total_Units_for_Households_with_Children_SH,Total_Beds_for_Households_with_Children_SH,Total_Beds_for_Households_without_Children_SH,Total_Beds_for_Households_with_only_Children_SH,Dedicated_Veteran_Beds_SH,Dedicated_Youth_Beds_SH,Total_Year_Round_Beds_RRH,Total_Non_DV_Year_Round_Beds_RRH,Total_HMIS_Year_Round_Beds_RRH,HMIS_Participation_Rate_for_Year_Round_Beds_RRH,Total_Units_for_Households_with_Children_RRH,Total_Beds_for_Households_with_Children_RRH,Total_Beds_for_Households_without_Children_RRH,Total_Beds_for_Households_with_only_Children_RRH,Dedicated_Veteran_Beds_RRH,Dedicated_Youth_Beds_RRH,Total_Year_Round_Beds_PSH,Total_Non_DV_Year_Round_Beds_PSH,Total_HMIS_Year_Round_Beds_PSH,HMIS_Participation_Rate_for_Year_Round_Beds_PSH,Total_Units_for_Households_with_Children_PSH,Total_Beds_for_Households_with_Children_PSH,Total_Beds_for_Households_without_Children_PSH,Total_Beds_for_Households_with_only_Children_PSH,Dedicated_Veteran_Beds_PSH,Dedicated_Youth_Beds_PSH,Dedicated_Chronically_Homeless_Beds_PSH,Total_Year_Round_Beds_OPH,Total_Non_DV_Year_Round_Beds_OPH,Total_HMIS_Year_Round_Beds_OPH,HMIS_Participation_Rate_for_Year_Round_Beds_OPH,Total_Units_for_Households_with_Children_OPH,Total_Beds_for_Households_with_Children_OPH,Total_Beds_for_Households_without_Children_OPH,Total_Beds_for_Households_with_only_Children_OPH,Dedicated_Veteran_Beds_OPH,Dedicated_Youth_Beds_OPH
MS-500,318,318,318,1.0,158,160,0,48,74,238,6,14,6,158,158,1.0,0,1,24,38,114,6,6,6,160,160,1.0,24,36,124,0,8,0,0,0,,0,0,0,0,0,0,101,101,101,1.0,24,76,25,0,57,17,113,113,113,1.0,52,81,32,0,0,0,102,0,0,0,,0,0,0,0,0,0
MS-501,362,207,186,0.5138,318,44,0,58,190,168,4,24,12,167,146,0.4591,0,7,56,186,128,4,0,4,40,40,0.9091,2,4,40,0,24,8,0,0,,0,0,0,0,0,0,671,651,651,0.9702,98,297,374,0,72,0,294,294,294,1.0,11,36,258,0,146,0,82,15,15,15,1.0,1,3,12,0,0,0
MS-503,67,43,43,0.6418,49,18,0,6,20,47,0,0,12,27,27,0.551,0,0,4,15,34,0,0,6,16,16,0.8889,2,5,13,0,0,6,0,0,,0,0,0,0,0,0,479,445,445,0.929,42,124,355,0,63,68,72,72,72,1.0,6,16,56,0,31,0,56,101,101,101,1.0,9,31,70,0,2,4
MT-500,1993,1683,968,0.4857,1514,479,0,304,951,1019,23,194,88,1296,818,0.5403,210,52,213,669,845,0,106,28,387,150,0.3132,91,282,174,23,88,60,0,0,,0,0,0,0,0,0,402,376,275,0.6841,99,277,125,0,61,10,902,902,233,0.2583,174,325,577,0,562,5,276,4,4,0,0.0,4,4,0,0,0,0
NC-500,269,241,241,0.8959,236,33,0,22,85,184,0,24,0,208,208,0.8814,40,102,22,85,151,0,0,0,33,33,1.0,0,0,33,0,24,0,0,0,,0,0,0,0,0,0,216,157,157,0.7269,27,90,126,0,30,0,372,372,184,0.4946,50,150,222,0,188,0,110,97,97,0,0.0,32,97,0,0,0,0
NC-501,477,453,350,0.7338,210,267,0,29,82,389,6,179,16,186,116,0.5524,0,83,10,28,176,6,5,6,267,234,0.8764,19,54,213,0,174,10,0,0,,0,0,0,0,0,0,168,129,129,0.7679,19,49,119,0,72,13,622,622,240,0.3859,31,99,523,0,382,0,240,73,73,73,1.0,6,12,61,0,50,11
NC-502,281,266,263,0.9359,237,44,0,30,97,184,0,59,0,222,219,0.9241,35,58,30,97,140,0,15,0,44,44,1.0,0,0,44,0,44,0,0,0,,0,0,0,0,0,0,182,163,163,0.8956,33,105,77,0,12,0,357,357,353,0.9888,31,107,250,0,190,0,167,253,253,71,0.2806,3,7,246,0,0,0
NC-503,2606,1988,1134,0.4351,2173,433,0,319,1072,1528,6,36,15,1579,972,0.4473,30,187,242,831,1342,0,14,0,409,162,0.3741,77,241,186,6,22,15,0,0,,0,0,0,0,0,0,1192,1192,1107,0.9287,217,745,447,0,75,0,1750,1750,1438,0.8217,249,877,873,0,353,0,1330,855,855,0,0.0,75,236,619,0,0,0
NC-504,393,343,343,0.8728,326,61,6,58,201,179,13,53,23,276,276,0.8466,138,6,56,197,120,9,0,9,61,61,1.0,2,4,53,4,47,14,6,6,1.0,0,0,6,0,6,0,172,172,172,1.0,36,117,55,0,2,20,381,381,230,0.6037,53,166,215,0,163,0,178,49,49,0,0.0,8,17,32,0,0,0
NC-505,1711,1576,1482,0.8662,1277,424,10,41,526,1176,9,101,9,1165,1153,0.9029,0,115,7,377,891,9,61,9,401,319,0.7524,34,149,275,0,30,0,10,10,1.0,0,0,10,0,10,0,1105,1075,1075,0.9729,274,877,228,0,43,30,1357,1357,998,0.7354,103,358,999,0,371,0,828,257,257,214,0.8327,74,211,46,0,0,0
NC-506,368,306,296,0.8043,256,92,20,50,144,224,0,16,45,214,204,0.7969,0,0,35,98,158,0,0,9,92,92,1.0,15,46,46,0,16,36,0,0,0.0,0,0,20,0,0,0,174,145,174,1.0,35,87,87,0,0,0,196,196,88,0.449,11,25,171,0,72,12,82,54,54,0,0.0,27,54,0,0,0,0
NC-507,539,511,391,0.7254,331,208,0,96,286,247,6,0,33,303,303,0.9154,0,20,43,165,160,6,0,6,208,88,0.4231,53,121,87,0,0,27,0,0,,0,0,0,0,0,0,348,286,286,0.8218,86,294,54,0,9,0,794,794,524,0.6599,50,149,645,0,276,0,414,28,28,28,1.0,5,14,14,0,0,0
NC-509,152,114,60,0.3947,126,26,0,21,70,79,3,0,3,88,60,0.4762,66,0,14,51,72,3,0,3,26,0,0.0,7,19,7,0,0,0,0,0,,0,0,0,0,0,0,109,109,109,1.0,39,109,0,0,14,0,127,127,127,1.0,57,127,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
NC-511,83,75,67,0.8072,43,40,0,35,83,0,0,0,0,35,27,0.6279,0,0,23,43,0,0,0,0,40,40,1.0,12,40,0,0,0,0,0,0,,0,0,0,0,0,0,86,86,86,1.0,31,79,7,0,7,0,282,282,89,0.3156,47,145,137,0,193,0,51,0,0,0,,0,0,0,0,0,0
NC-513,109,102,102,0.9358,57,52,0,12,39,70,0,0,0,50,50,0.8772,0,37,12,39,18,0,0,0,52,52,1.0,0,0,52,0,0,0,0,0,,0,0,0,0,0,0,38,21,21,0.5526,8,27,11,0,1,0,63,63,48,0.7619,5,21,42,0,15,0,48,219,219,0,0.0,0,0,219,0,0,0
NC-516,120,54,53,0.4417,86,34,0,17,53,67,0,0,0,40,24,0.2791,0,20,10,30,56,0,0,0,14,29,0.8529,7,23,11,0,0,0,0,0,,0,0,0,0,0,0,95,78,95,1.0,17,63,32,0,0,0,56,50,50,0.8929,5,20,36,0,1,0,4,0,0,0,,0,0,0,0,0,0
ND-500,875,574,534,0.6103,719,132,24,74,255,600,20,30,41,518,504,0.701,88,4,42,163,546,10,0,15,32,6,0.0455,32,92,30,10,6,26,24,24,1.0,0,0,24,0,24,0,135,101,101,0.7481,25,79,56,0,36,0,533,491,248,0.4653,47,129,404,0,243,0,269,12,12,6,0.5,3,7,5,0,0,0
NE-500,866,697,685,0.791,470,396,0,130,425,433,8,0,47,328,316,0.6723,0,12,58,201,263,6,0,6,369,369,0.9318,72,224,170,2,0,41,0,0,,0,0,0,0,0,0,424,424,424,1.0,89,269,155,0,64,86,138,138,138,1.0,21,70,68,0,18,29,62,55,55,55,1.0,20,45,10,0,0,0
NE-501,1479,1403,1403,0.9486,1219,260,0,111,378,1094,7,59,32,1163,1163,0.9541,0,49,80,293,924,2,20,8,240,240,0.9231,31,85,170,5,39,24,0,0,,0,0,0,0,0,0,327,310,310,0.948,25,68,259,0,5,54,797,797,797,1.0,81,195,602,0,326,21,776,179,179,20,0.1117,17,51,128,0,20,0
NE-502,425,333,333,0.7835,333,92,0,60,204,207,14,10,44,280,280,0.8408,0,63,38,148,177,8,10,10,53,53,0.5761,22,56,30,6,0,34,0,0,,0,0,0,0,0,0,279,195,237,0.8495,66,204,75,0,20,3,300,300,300,1.0,17,49,251,0,183,5,125,155,155,155,1.0,14,37,118,0,0,0
NH-500,918,804,640,0.6972,803,115,0,155,509,404,5,2,38,689,536,0.6675,130,80,126,419,379,5,2,5,115,104,0.9043,29,90,25,0,0,33,0,0,,0,0,0,0,0,0,145,116,102,0.7034,28,91,54,0,6,13,552,552,350,0.6341,60,205,347,0,202,0,134,60,60,0,0.0,15,30,30,0,0,0
NH-501,594,582,582,0.9798,313,265,16,81,308,282,4,46,34,301,301,0.9617,0,2,31,107,202,4,0,4,265,265,1.0,50,201,64,0,45,30,16,16,1.0,0,0,16,0,1,0,47,47,47,1.0,4,17,30,0,2,0,387,387,225,0.5814,50,191,196,0,173,0,36,493,493,110,0.2231,51,171,322,0,162,5
NH-502,352,330,291,0.8267,151,196,5,92,229,123,0,61,0,137,98,0.649,0,0,29,88,63,0,0,0,188,188,0.9592,63,141,55,0,61,0,5,5,1.0,0,0,5,0,0,0,7,7,7,1.0,1,2,5,0,0,0,230,230,170,0.7391,19,58,172,0,61,0,42,78,78,48,0.6154,16,63,15,0,0,0
NJ-500,205,180,167,0.8146,120,85,0,35,54,151,0,48,47,101,101,0.8417,0,89,32,48,72,0,0,29,79,66,0.7765,3,6,79,0,48,18,0,0,,0,0,0,0,0,0,105,105,105,1.0,2,4,101,0,36,2,196,196,129,0.6582,18,43,153,0,67,9,166,9,9,0,0.0,2,5,4,0,0,0
NJ-501,385,265,265,0.6883,195,190,0,60,189,185,11,8,35,115,115,0.5897,7,23,36,84,100,11,0,11,150,150,0.7895,24,105,85,0,8,24,0,0,,0,0,0,0,0,0,64,64,61,0.9531,18,35,29,0,3,0,465,465,384,0.8258,59,178,287,0,86,7,153,41,41,0,0.0,14,37,4,0,0,0
NJ-502,280,253,253,0.9036,249,31,0,109,248,32,0,0,0,222,222,0.8916,0,333,101,223,26,0,0,0,31,31,1.0,8,25,6,0,0,0,0,0,,0,0,0,0,0,0,22,22,22,1.0,2,5,17,0,10,0,312,312,165,0.5288,64,180,132,0,76,0,84,130,130,0,0.0,43,108,22,0,0,0
NJ-503,755,621,607,0.804,504,251,0,218,377,378,0,120,12,434,420,0.8333,0,347,198,288,216,0,0,0,187,187,0.745,20,89,162,0,120,12,0,0,,0,0,0,0,0,0,222,204,204,0.9189,39,127,95,0,9,1,1113,1070,610,0.5481,208,487,626,0,365,58,638,76,76,68,0.8947,22,68,8,0,8,0
NJ-504,2218,2187,1902,0.8575,1508,710,0,567,1278,937,3,31,67,1477,1192,0.7905,0,0,362,744,761,3,31,51,710,710,1.0,205,534,176,0,0,16,0,0,,0,0,0,0,0,0,239,167,151,0.6318,46,118,121,0,0,13,1431,1431,1170,0.8176,626,923,508,0,267,84,869,167,167,73,0.4371,59,82,85,0,0,0
NJ-506,366,357,329,0.8989,306,60,0,54,138,228,0,0,19,297,272,0.8889,100,195,40,105,201,0,0,0,60,57,0.95,14,33,27,0,0,19,0,0,,0,0,0,0,0,0,348,348,348,1.0,87,243,105,0,9,14,689,689,450,0.6531,81,226,463,0,146,3,296,13,13,13,1.0,0,0,13,0,0,0
NJ-507,183,146,146,0.7978,158,25,0,32,111,72,0,0,5,121,121,0.7658,0,349,32,111,47,0,0,0,25,25,1.0,0,0,25,0,0,5,0,0,,0,0,0,0,0,0,110,110,101,0.9182,28,83,27,0,9,0,644,623,325,0.5047,128,348,296,0,127,6,235,209,201,128,0.6124,45,125,84,0,0,6
NJ-508,200,155,145,0.725,89,111,0,40,116,84,0,0,10,44,44,0.4944,0,251,12,45,44,0,0,0,111,101,0.9099,28,71,40,0,0,10,0,0,,0,0,0,0,0,0,145,111,109,0.7517,33,93,52,0,16,2,781,781,416,0.5327,181,422,359,0,89,0,379,0,0,0,,0,0,0,0,0,0
NJ-509,221,180,180,0.8145,109,112,0,36,111,110,0,0,0,93,93,0.8532,0,174,15,56,53,0,0,0,87,87,0.7768,21,55,57,0,0,0,0,0,,0,0,0,0,0,0,90,48,48,0.5333,39,76,14,0,1,10,228,228,194,0.8509,30,92,136,0,34,0,111,66,66,45,0.6818,22,44,22,0,0,0
NJ-510,114,38,38,0.3333,53,61,0,25,83,31,0,0,24,26,26,0.4906,50,294,9,35,18,0,0,12,12,12,0.1967,16,48,13,0,0,12,0,0,,0,0,0,0,0,0,56,56,56,1.0,14,46,10,0,7,0,424,424,120,0.283,97,319,105,0,40,0,94,0,0,0,,0,0,0,0,0,0
NJ-511,270,216,162,0.6,260,10,0,58,177,93,0,0,10,206,152,0.5846,0,124,58,177,83,0,0,0,10,10,1.0,0,0,10,0,0,10,0,0,,0,0,0,0,0,0,172,172,172,1.0,48,142,30,0,12,0,884,884,521,0.5894,138,378,506,0,65,16,347,107,107,107,1.0,0,0,107,0,0,0
NJ-512,62,54,54,0.871,33,29,0,41,62,0,0,0,6,25,25,0.7576,0,0,26,33,0,0,0,6,29,29,1.0,15,29,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
NJ-513,247,222,193,0.7814,86,161,0,38,86,153,8,101,34,71,62,0.7209,0,81,21,46,32,8,6,8,151,131,0.8137,17,40,121,0,95,26,0,0,,0,0,0,0,0,0,18,18,18,1.0,2,6,12,0,4,0,296,296,37,0.125,17,46,250,0,231,5,152,0,0,0,,0,0,0,0,0,0
NJ-514,321,276,276,0.8598,225,96,0,62,143,178,0,0,38,200,200,0.8889,0,190,54,123,102,0,0,20,76,76,0.7917,8,20,76,0,0,18,0,0,,0,0,0,0,0,0,266,260,260,0.9774,70,201,65,0,5,21,430,430,349,0.8116,58,116,314,0,43,23,243,350,350,350,1.0,98,250,100,0,0,0
NJ-515,242,217,205,0.8471,136,106,0,54,119,115,8,5,32,136,124,0.9118,17,376,16,45,90,1,4,4,81,81,0.7642,38,74,25,7,1,28,0,0,,0,0,0,0,0,0,206,206,156,0.7573,43,109,96,1,5,3,321,321,321,1.0,50,143,178,0,6,1,110,0,0,0,,0,0,0,0,0,0
NJ-516,262,202,193,0.7366,110,152,0,72,148,114,0,75,0,79,79,0.7182,0,161,57,110,0,0,0,0,123,114,0.75,15,38,114,0,75,0,0,0,,0,0,0,0,0,0,141,141,141,1.0,32,97,44,0,0,0,141,141,77,0.5461,24,38,103,0,64,0,100,20,20,0,0.0,3,14,6,0,0,0
NM-500,1120,1087,901,0.8045,857,263,0,197,462,637,21,19,31,836,794,0.9265,0,236,124,314,536,7,1,7,251,107,0.4068,73,148,101,14,18,24,0,0,,0,0,0,0,0,0,681,427,427,0.627,244,576,104,1,55,22,1422,1422,1001,0.7039,392,568,854,0,354,0,681,37,37,37,1.0,20,37,0,0,0,0
NM-501,1525,1010,463,0.3036,1287,238,0,203,678,797,50,25,115,861,370,0.2875,86,144,160,512,737,38,25,59,149,93,0.3908,43,166,60,12,0,56,0,0,,0,0,0,0,0,0,403,298,298,0.7395,161,256,147,0,42,46,1129,1129,647,0.5731,198,419,710,0,312,14,495,20,20,0,0.0,0,0,20,0,0,0
NV-500,2705,2580,2580,0.9538,1941,764,0,173,483,2200,22,385,238,1816,1816,0.9356,0,503,138,439,1485,17,61,131,764,764,1.0,35,44,715,5,324,107,0,0,,0,0,0,0,0,0,1382,1339,1339,0.9689,248,867,514,1,178,156,2086,2086,2086,1.0,144,393,1693,0,1542,1,976,26,26,26,1.0,0,0,26,0,20,6
NV-501,1346,1214,896,0.6657,1017,329,0,70,296,1012,38,132,168,970,686,0.6745,0,52,49,210,802,5,39,55,244,210,0.6383,21,86,210,33,93,113,0,0,,0,0,0,0,0,0,141,84,84,0.5957,27,73,68,0,53,36,503,503,230,0.4573,33,101,402,0,273,0,110,0,0,0,,0,0,0,0,0,0
NV-502,192,117,112,0.5833,163,29,0,36,131,61,0,9,0,93,88,0.5399,0,0,26,102,61,0,9,0,24,24,0.8276,10,29,0,0,0,0,0,0,,0,0,0,0,0,0,25,23,23,0.92,1,3,22,0,9,4,137,137,137,1.0,15,45,92,0,105,0,0,55,55,23,0.4182,7,20,35,0,8,0
NY-500,827,778,590,0.7134,646,169,12,94,299,514,14,70,33,597,409,0.6331,30,0,81,273,365,8,0,8,169,169,1.0,13,26,137,6,70,25,12,12,1.0,0,0,12,0,0,0,536,486,536,1.0,104,363,173,0,18,39,1296,1296,1296,1.0,155,473,823,0,207,0,523,155,155,155,1.0,37,91,64,0,0,0
NY-501,101,52,45,0.4455,57,44,0,26,72,29,0,0,0,25,22,0.386,0,399,14,39,18,0,0,0,27,23,0.5227,12,33,11,0,0,0,0,0,,0,0,0,0,0,0,277,237,229,0.8267,42,126,151,0,8,0,296,287,122,0.4122,15,40,256,0,124,0,57,0,0,0,,0,0,0,0,0,0
NY-503,494,464,245,0.496,328,166,0,46,116,378,0,41,16,298,174,0.5305,34,220,31,94,234,0,8,8,166,71,0.4277,15,22,144,0,33,8,0,0,,0,0,0,0,0,0,283,210,210,0.742,41,117,166,0,62,0,813,813,813,1.0,105,297,516,0,108,0,239,7,7,0,0.0,1,2,5,0,0,0
NY-505,766,691,691,0.9021,589,177,0,72,222,526,18,31,44,529,529,0.8981,8,126,49,156,415,18,7,25,162,162,0.9153,23,66,111,0,24,19,0,0,,0,0,0,0,0,0,530,454,454,0.8566,105,340,186,4,15,31,964,964,964,1.0,100,266,698,0,184,4,223,430,424,281,0.6535,83,192,238,0,5,0
NY-507,217,197,197,0.9078,163,51,3,17,43,174,0,3,1,143,143,0.8773,24,78,12,29,134,0,0,1,51,51,1.0,5,14,37,0,0,0,3,3,1.0,0,0,3,0,3,0,107,76,76,0.7103,13,26,81,0,1,0,451,451,451,1.0,56,183,268,0,6,0,80,0,0,0,,0,0,0,0,0,0
NY-508,963,828,812,0.8432,644,319,0,113,344,598,21,50,21,583,573,0.8898,40,6,79,241,382,21,16,21,245,239,0.7492,34,103,216,0,34,0,0,0,,0,0,0,0,0,0,545,482,482,0.8844,101,326,217,2,40,2,1252,1252,1252,1.0,45,122,1130,0,385,0,323,70,70,70,1.0,0,0,70,0,15,0
NY-510,163,154,154,0.9448,142,21,0,6,16,147,0,0,13,133,133,0.9366,15,0,6,16,126,0,0,1,21,21,1.0,0,0,21,0,0,12,0,0,,0,0,0,0,0,0,63,63,63,1.0,8,21,42,0,3,1,81,81,81,1.0,12,24,57,0,7,20,11,40,40,0,0.0,1,4,36,0,2,5
NY-511,578,552,544,0.9412,534,44,0,68,209,369,0,4,15,508,500,0.9363,0,5,64,201,333,0,0,4,44,44,1.0,4,8,36,0,4,11,0,0,,0,0,0,0,0,0,186,186,186,1.0,24,68,118,0,0,5,475,475,465,0.9789,80,172,303,0,19,0,67,0,0,0,,0,0,0,0,0,0
NY-512,130,88,86,0.6615,103,27,0,24,63,67,0,0,0,70,70,0.6796,0,13,18,50,53,0,0,0,18,16,0.5926,6,13,14,0,0,0,0,0,,0,0,0,0,0,0,132,105,79,0.5985,34,94,38,0,0,0,662,530,387,0.5846,111,368,294,0,22,0,259,22,22,0,0.0,4,22,0,0,0,0
NY-513,409,395,373,0.912,286,123,0,43,142,267,0,20,0,272,255,0.8916,0,0,35,126,160,0,0,0,123,118,0.9593,8,16,107,0,20,0,0,0,,0,0,0,0,0,0,4,4,4,1.0,0,0,4,0,3,0,163,163,163,1.0,23,72,91,0,22,0,3,0,0,0,,0,0,0,0,0,0
NY-514,146,128,128,0.8767,119,27,0,33,63,68,15,3,15,101,101,0.8487,0,0,33,63,44,12,3,12,27,27,1.0,0,0,24,3,0,3,0,0,,0,0,0,0,0,0,41,41,41,1.0,8,19,22,0,0,0,10,10,10,1.0,0,0,10,0,0,0,0,0,0,0,,0,0,0,0,0,0
NY-518,270,242,242,0.8963,238,32,0,31,94,165,11,10,16,210,210,0.8824,0,0,24,74,153,11,0,11,32,32,1.0,7,20,12,0,10,5,0,0,,0,0,0,0,0,0,218,163,163,0.7477,41,129,89,0,3,28,449,449,449,1.0,34,72,377,0,60,3,39,51,51,11,0.2157,10,25,26,0,11,0
NY-519,27,0,0,0.0,15,12,0,7,20,7,0,0,0,0,0,0.0,0,101,3,9,6,0,0,0,0,0,0.0,4,11,1,0,0,0,0,0,,0,0,0,0,0,0,16,16,16,1.0,0,0,16,0,4,4,51,43,43,0.8431,9,25,26,0,8,0,22,0,0,0,,0,0,0,0,0,0
NY-520,17,15,3,0.1765,17,0,0,3,8,9,0,0,0,15,3,0.1765,0,28,3,8,9,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,96,96,96,1.0,9,33,63,0,4,0,26,26,26,1.0,5,13,13,0,11,0,2,2,2,0,0.0,1,2,0,0,0,0
NY-522,36,22,22,0.6111,14,22,0,3,19,17,0,1,0,0,0,0.0,0,93,1,9,5,0,0,0,22,22,1.0,2,10,12,0,1,0,0,0,,0,0,0,0,0,0,74,74,74,1.0,12,41,33,0,1,0,454,454,454,1.0,84,293,161,0,0,0,28,0,0,0,,0,0,0,0,0,0
NY-523,111,93,93,0.8378,79,32,0,12,30,73,8,19,23,61,61,0.7722,83,83,8,22,49,8,6,14,32,32,1.0,4,8,24,0,13,9,0,0,,0,0,0,0,0,0,109,74,74,0.6789,16,56,53,0,11,3,221,215,215,0.9729,27,85,136,0,73,0,68,5,5,0,0.0,1,2,3,0,0,0
NY-525,124,62,62,0.5,119,5,0,20,59,60,5,9,10,57,57,0.479,25,453,20,59,55,5,9,5,5,5,1.0,0,0,5,0,0,5,0,0,,0,0,0,0,0,0,216,198,198,0.9167,30,97,117,2,4,2,165,165,165,1.0,22,64,101,0,36,0,0,14,14,0,0.0,4,13,1,0,0,0
NY-600,65939,62684,54765,0.8305,62971,2928,40,10315,31470,34414,55,379,1002,60042,54144,0.8598,0,21,10192,31138,31786,47,160,809,2602,621,0.2121,123,332,2588,8,179,193,40,0,0.0,0,0,40,0,40,0,910,735,735,0.8077,218,568,342,0,171,151,35570,34806,13603,0.3824,2757,7711,27854,5,4996,868,22569,650,650,0,0.0,174,555,95,0,0,0
NY-601,681,610,610,0.8957,496,185,0,77,244,425,12,10,18,462,462,0.9315,0,0,55,170,314,12,10,12,148,148,0.8,22,74,111,0,0,6,0,0,,0,0,0,0,0,0,10,10,10,1.0,0,0,10,0,0,0,273,273,256,0.9377,23,66,207,0,54,5,25,21,21,0,0.0,0,0,21,0,0,0
NY-602,256,239,239,0.9336,212,44,0,51,130,113,13,0,79,195,195,0.9198,67,73,35,86,113,13,0,49,44,44,1.0,16,44,0,0,0,30,0,0,,0,0,0,0,0,0,46,46,31,0.6739,8,21,23,2,9,3,325,309,280,0.8615,58,147,178,0,67,70,304,4,4,4,1.0,1,4,0,0,0,0
NY-603,3206,3120,3100,0.9669,3091,100,15,660,2115,1086,5,96,59,3018,3018,0.9764,0,0,640,2068,1018,5,35,38,87,67,0.67,20,47,53,0,46,21,15,15,1.0,0,0,15,0,15,0,663,588,588,0.8869,167,603,60,0,39,0,2242,2236,1677,0.748,314,966,1276,0,784,5,1234,1292,1292,1292,1.0,409,1227,65,0,0,0
NY-604,1813,1760,1773,0.9779,1128,685,0,418,1226,573,14,24,40,1089,1088,0.9645,46,5,207,599,515,14,12,14,671,685,1.0,211,627,58,0,12,26,0,0,,0,0,0,0,0,0,297,255,297,1.0,78,239,58,0,11,10,1520,1520,1392,0.9158,221,547,973,0,343,67,3,2246,2246,2159,0.9613,510,1874,372,0,0,0
NY-606,73,60,60,0.8219,43,30,0,13,38,35,0,0,0,30,30,0.6977,54,3,13,38,5,0,0,0,30,30,1.0,0,0,30,0,0,0,0,0,,0,0,0,0,0,0,43,28,28,0.6512,13,40,3,0,1,0,87,87,78,0.8966,13,41,46,0,16,0,26,12,12,0,0.0,3,6,6,0,0,0
NY-608,96,79,79,0.8229,84,12,0,13,44,38,14,9,26,67,67,0.7976,28,271,11,39,31,14,9,14,12,12,1.0,2,5,7,0,0,12,0,0,,0,0,0,0,0,0,59,52,52,0.8814,14,41,18,0,0,5,134,134,134,1.0,24,72,62,0,20,0,52,21,21,19,0.9048,4,16,5,0,0,0
OH-500,928,762,762,0.8211,615,293,20,88,307,601,20,147,70,548,548,0.8911,230,170,45,190,405,20,16,56,194,194,0.6621,43,117,176,0,111,14,20,20,1.0,0,0,20,0,20,0,1412,1259,1259,0.8916,275,982,430,0,19,242,1988,1988,1988,1.0,185,643,1345,0,437,64,1931,225,225,225,1.0,36,129,96,0,0,0
OH-501,564,474,252,0.4468,505,57,2,89,270,280,14,2,14,459,237,0.4693,45,19,71,222,269,14,0,14,13,13,0.2281,18,48,9,0,0,0,2,2,1.0,0,0,2,0,2,0,239,239,237,0.9916,57,212,26,1,2,1,1063,1063,849,0.7987,132,349,714,0,333,26,444,159,159,0,0.0,22,41,118,0,0,0
OH-502,1465,1414,1234,0.8423,1327,93,45,100,357,1080,28,99,81,1276,1096,0.8259,85,151,95,347,959,21,6,61,93,93,1.0,5,10,76,7,68,20,45,45,1.0,0,0,45,0,25,0,824,824,824,1.0,187,607,217,0,84,71,5559,5559,4096,0.7368,695,2437,3122,0,636,4,858,0,0,0,,0,0,0,0,0,0
OH-503,1478,1294,1294,0.8755,1285,193,0,186,617,849,12,79,126,1165,1165,0.9066,6,215,143,503,770,12,39,12,129,129,0.6684,43,114,79,0,40,114,0,0,,0,0,0,0,0,0,370,356,370,1.0,73,258,112,0,19,24,3355,3355,3334,0.9937,232,766,2589,0,544,57,2859,0,0,0,,0,0,0,0,0,0
OH-504,263,239,39,0.1483,247,13,3,47,140,113,10,3,10,223,23,0.0931,0,0,44,130,107,10,0,10,13,13,1.0,3,10,3,0,0,0,3,3,1.0,0,0,3,0,3,0,54,54,54,1.0,11,38,16,0,2,3,497,497,456,0.9175,104,335,162,0,41,0,235,48,48,7,0.1458,0,0,48,0,7,0
OH-505,591,534,534,0.9036,474,117,0,65,173,410,8,44,86,429,429,0.9051,0,120,55,150,316,8,14,24,105,105,0.8974,10,23,94,0,30,62,0,0,,0,0,0,0,0,0,267,213,213,0.7978,41,152,115,0,15,47,1470,1470,1405,0.9558,161,492,978,0,219,0,494,0,0,0,,0,0,0,0,0,0
