CoC_Number,Total_Year_Round_Beds_ES_TH_SH,Total_Non_DV_Year_Round_Beds_ES_TH_SH,Total_HMIS_Year_Round_Beds_ES_TH_SH,HMIS_Participation_Rate_for_Year_Round_Beds_ES_TH_SH,Total_Year_Round_Beds_ES,Total_Year_Round_Beds_TH,Total_Year_Round_Beds_SH,Total_Units_for_Households_with_Children_ES_TH_SH,Total_Beds_for_Households_with_Children_ES_TH_SH,Total_Beds_for_Households_without_Children_ES_TH_SH,Total_Beds_for_Households_with_only_Children_ES_TH_SH,Dedicated_Veteran_Beds_ES_TH_SH,Dedicated_Youth_Beds_ES_TH_SH,Total_Non_DV_Year_Round_Beds_ES,Total_HMIS_Year_Round_Beds_ES,HMIS_Participation_Rate_for_Year_Round_Beds_ES,Total_Seasonal_Beds_ES,Total_Overflow_Beds_ES,Total_Units_for_Households_with_Children_ES,Total_Beds_for_Households_with_Children_ES,Total_Beds_for_Households_without_Children_ES,Total_Beds_for_Households_with_only_Children_ES,Dedicated_Veteran_Beds_ES,Dedicated_Youth_Beds_ES,Total_Non_DV_Year_Round_Beds_TH,Total_HMIS_Year_Round_Beds_TH,HMIS_Participation_Rate_for_Year_Round_Beds_TH,Total_Units_for_Households_with_Children_TH,Total_Beds_for_Households_with_Children_TH,Total_Beds_for_Households_without_Children_TH,Total_Beds_for_Households_with_only_Children_TH,Dedicated_Veteran_Beds_TH,Dedicated_Youth_Beds_TH,Total_Non_DV_Year_Round_Beds_SH,Total_HMIS_Year_Round_Beds_SH,HMIS_Participation_Rate_for_Year_Round_Beds_SH,Total_Units_for_Households_with_Children_SH,Total_Beds_for_Households_with_Children_SH,Total_Beds_for_Households_without_Children_SH,Total_Beds_for_Households_with_only_Children_SH,Dedicated_Veteran_Beds_SH,Dedicated_Youth_Beds_SH,Total_Year_Round_Beds_RRH,Total_Non_DV_Year_Round_Beds_RRH,Total_HMIS_Year_Round_Beds_RRH,HMIS_Participation_Rate_for_Year_Round_Beds_RRH,Total_Units_for_Households_with_Children_RRH,Total_Beds_for_Households_with_Children_RRH,Total_Beds_for_Households_without_Children_RRH,Total_Beds_for_Households_with_only_Children_RRH,Dedicated_Veteran_Beds_RRH,Dedicated_Youth_Beds_RRH,Total_Year_Round_Beds_PSH,Total_Non_DV_Year_Round_Beds_PSH,Total_HMIS_Year_Round_Beds_PSH,HMIS_Participation_Rate_for_Year_Round_Beds_PSH,Total_Units_for_Households_with_Children_PSH,Total_Beds_for_Households_with_Children_PSH,Total_Beds_for_Households_without_Children_PSH,Total_Beds_for_Households_with_only_Children_PSH,Dedicated_Veteran_Beds_PSH,Dedicated_Youth_Beds_PSH,Dedicated_Chronically_Homeless_Beds_PSH,Total_Year_Round_Beds_OPH,Total_Non_DV_Year_Round_Beds_OPH,Total_HMIS_Year_Round_Beds_OPH,HMIS_Participation_Rate_for_Year_Round_Beds_OPH,Total_Units_for_Households_with_Children_OPH,Total_Beds_for_Households_with_Children_OPH,Total_Beds_for_Households_without_Children_OPH,Total_Beds_for_Households_with_only_Children_OPH,Dedicated_Veteran_Beds_OPH,Dedicated_Youth_Beds_OPH
MS-503,67,24,24,0.3582,31,36,0,14,38,29,0,0,0,14,14,0.4516,0,0,5,11,20,0,0,0,10,10,0.2778,9,27,9,0,0,0,0,0,.,0,0,0,0,0,0,308,288,288,0.9351,31,87,221,0,74,20,48,48,48,1,3,6,42,0,8,0,48,0,0,0,.,0,0,0,0,0,0
MT-500,1716,1402,833,0.4854,1262,454,0,250,878,815,23,118,53,1040,695,0.5507,248,52,170,609,653,0,30,7,362,138,0.304,80,269,162,23,88,46,0,0,.,0,0,0,0,0,0,326,304,276,0.8466,88,204,122,0,99,7,901,901,232,0.2575,167,299,602,0,559,10,247,0,0,0,.,0,0,0,0,0,0
NC-500,426,398,314,0.7371,369,57,0,20,77,349,0,24,0,341,281,0.7615,0,35,20,77,292,0,0,0,57,33,0.5789,0,0,57,0,24,0,0,0,.,0,0,0,0,0,0,184,123,116,0.6304,27,90,94,0,29,0,331,331,113,0.3414,24,76,255,0,147,0,110,0,0,0,.,0,0,0,0,0,0
NC-501,585,555,398,0.6803,309,276,0,44,111,468,6,237,18,279,164,0.5307,50,0,24,47,256,6,53,6,276,234,0.8478,20,64,212,0,184,12,0,0,.,0,0,0,0,0,0,108,108,104,0.963,4,11,97,0,108,0,622,622,240,0.3859,21,72,550,0,382,0,240,50,50,50,1,0,0,50,0,50,0
NC-502,287,278,278,0.9686,243,44,0,31,113,174,0,56,0,234,234,0.963,19,38,31,113,130,0,12,0,44,44,1,0,0,44,0,44,0,0,0,.,0,0,0,0,0,0,203,203,184,0.9064,37,128,75,0,19,0,358,358,343,0.9581,31,111,247,0,217,0,167,0,0,0,.,0,0,0,0,0,0
NC-503,2570,1952,1175,0.4572,2105,465,0,334,1142,1421,7,36,16,1505,1021,0.485,54,67,258,895,1210,0,14,0,447,154,0.3312,76,247,211,7,22,16,0,0,.,0,0,0,0,0,0,730,730,682,0.9342,146,514,216,0,81,0,1814,1814,1543,0.8506,271,963,851,0,331,0,1404,0,0,0,.,0,0,0,0,0,0
NC-504,535,483,469,0.8766,468,61,6,65,237,289,9,72,23,416,402,0.859,62,5,63,233,226,9,19,9,61,61,1,2,4,57,0,47,14,6,6,1,0,0,6,0,6,0,189,181,181,0.9577,39,122,67,0,8,14,403,403,230,0.5707,60,182,221,0,183,0,178,0,0,0,.,0,0,0,0,0,0
NC-505,1593,1473,1385,0.8694,1265,318,10,43,638,946,9,96,9,1153,1141,0.902,266,142,18,535,721,9,55,9,310,234,0.7358,25,103,215,0,31,0,10,10,1,0,0,10,0,10,0,857,857,857,1,211,679,178,0,36,37,1123,1123,924,0.8228,98,282,841,0,211,0,785,311,311,264,0.8489,87,264,47,0,0,0
NC-506,258,169,160,0.6202,173,65,20,70,107,151,0,16,29,127,95,0.5491,0,0,47,68,105,0,0,9,42,65,1,16,29,36,0,16,20,0,0,0,7,10,10,0,0,0,60,35,60,1,11,38,22,0,0,0,196,196,88,0.449,17,33,163,0,92,0,88,0,0,0,.,0,0,0,0,0,0
NC-507,543,506,441,0.8122,380,163,0,107,323,214,6,0,36,343,343,0.9026,0,18,61,209,165,6,0,6,163,98,0.6012,46,114,49,0,0,30,0,0,.,0,0,0,0,0,0,394,371,371,0.9416,82,280,114,0,41,0,841,841,550,0.654,58,178,663,0,296,0,438,0,0,0,.,0,0,0,0,0,0
NC-509,212,153,103,0.4858,188,24,0,29,74,130,8,0,18,129,103,0.5479,10,16,22,57,123,8,0,8,24,0,0,7,17,7,0,0,10,0,0,.,0,0,0,0,0,0,57,57,57,1,10,45,12,0,19,17,63,63,63,1,26,52,11,0,6,0,0,0,0,0,.,0,0,0,0,0,0
NC-511,56,48,48,0.8571,20,36,0,20,56,0,0,0,0,12,12,0.6,0,0,8,20,0,0,0,0,36,36,1,12,36,0,0,0,0,0,0,.,0,0,0,0,0,0,36,36,36,1,20,36,0,0,0,0,283,283,283,1,40,139,144,0,186,0,50,0,0,0,.,0,0,0,0,0,0
NC-513,119,119,115,0.9664,54,65,0,10,35,84,0,4,0,54,50,0.9259,0,31,10,35,19,0,4,0,65,65,1,0,0,65,0,0,0,0,0,.,0,0,0,0,0,0,41,38,35,0.8537,6,20,21,0,3,0,89,89,78,0.8764,9,40,49,0,11,0,78,0,0,0,.,0,0,0,0,0,0
NC-516,143,68,82,0.5734,81,62,0,25,77,66,0,0,0,39,24,0.2963,30,15,12,33,48,0,0,0,29,58,0.9355,13,44,18,0,0,0,0,0,.,0,0,0,0,0,0,16,8,16,1,3,7,9,0,0,0,61,49,49,0.8033,7,27,34,0,1,0,4,0,0,0,.,0,0,0,0,0,0
ND-500,776,433,394,0.5077,566,194,16,85,282,484,10,31,36,371,358,0.6325,51,0,48,163,393,10,0,10,46,20,0.1031,37,119,75,0,15,26,16,16,1,0,0,16,0,16,0,136,86,86,0.6324,24,79,57,0,52,0,594,567,291,0.4899,47,159,435,0,276,0,302,9,9,9,1,2,6,3,0,0,0
NE-500,709,581,569,0.8025,390,319,0,108,311,388,10,0,43,289,277,0.7103,0,0,45,135,249,6,0,6,292,292,0.9154,63,176,139,4,0,37,0,0,.,0,0,0,0,0,0,291,291,291,1,61,196,95,0,66,65,138,138,138,1,21,70,68,0,18,29,62,0,0,0,.,0,0,0,0,0,0
NE-501,1481,1395,1395,0.9419,1199,248,34,112,396,1083,2,79,32,1113,1113,0.9283,170,18,84,317,880,2,0,8,248,248,1,28,79,169,0,45,24,34,34,1,0,0,34,0,34,0,456,456,456,1,61,210,246,0,17,6,796,796,796,1,80,190,606,0,326,21,787,179,179,20,0.1117,17,51,128,0,20,0
NE-502,409,343,343,0.8386,310,99,0,60,195,204,10,10,53,283,283,0.9129,0,50,33,125,175,10,10,12,60,60,0.6061,27,70,29,0,0,41,0,0,.,0,0,0,0,0,0,324,257,257,0.7932,73,256,68,0,45,5,290,290,290,1,18,52,238,0,188,5,110,157,157,157,1,31,69,88,0,0,0
NH-500,865,729,687,0.7942,764,101,0,151,515,346,4,0,25,628,586,0.767,66,76,133,432,328,4,0,4,101,101,1,18,83,18,0,0,21,0,0,.,0,0,0,0,0,0,241,209,192,0.7967,48,157,84,0,17,15,594,594,377,0.6347,83,260,334,0,217,0,166,0,0,0,.,0,0,0,0,0,0
NH-501,601,588,588,0.9784,306,291,4,83,380,217,4,30,34,293,293,0.9575,80,2,33,138,164,4,0,4,291,291,1,50,242,49,0,30,30,4,4,1,0,0,4,0,0,0,82,82,82,1,18,67,15,0,5,3,408,408,293,0.7181,53,244,164,0,128,0,44,277,277,107,0.3863,25,130,147,0,0,0
NH-502,281,245,209,0.7438,160,116,5,51,155,126,0,65,0,148,112,0.7,0,0,30,99,61,0,0,0,92,92,0.7931,21,56,60,0,65,0,5,5,1,0,0,5,0,0,0,23,23,23,1,4,10,13,0,7,0,258,258,175,0.6783,27,85,173,0,83,0,25,48,48,48,1,8,48,0,0,0,0
NJ-500,261,242,229,0.8774,183,78,0,21,83,178,0,45,46,164,164,0.8962,0,86,21,83,100,0,0,26,78,65,0.8333,0,0,78,0,45,20,0,0,.,0,0,0,0,0,0,107,107,107,1,25,38,69,0,20,2,185,185,131,0.7081,20,46,139,0,54,8,156,0,0,0,.,0,0,0,0,0,0
NJ-501,341,265,265,0.7771,151,190,0,41,148,182,11,8,35,115,115,0.7616,24,13,17,43,97,11,0,11,150,150,0.7895,24,105,85,0,8,24,0,0,.,0,0,0,0,0,0,86,86,86,1,18,50,36,0,8,0,465,465,384,0.8258,59,178,287,0,86,7,153,0,0,0,.,0,0,0,0,0,0
NJ-502,299,272,272,0.9097,245,54,0,125,267,32,0,0,0,218,218,0.8898,0,323,100,219,26,0,0,0,54,54,1,25,48,6,0,0,0,0,0,.,0,0,0,0,0,0,106,106,106,1,11,34,72,0,21,0,289,289,157,0.5433,56,159,130,0,53,0,61,56,56,0,0,15,42,14,0,0,0
NJ-503,741,607,593,0.8003,481,260,0,218,377,364,0,120,21,411,397,0.8254,0,342,198,288,193,0,0,0,196,196,0.7538,20,89,171,0,120,21,0,0,.,0,0,0,0,0,0,147,129,126,0.8571,34,83,64,0,55,1,1044,1001,594,0.569,210,452,592,0,341,58,607,82,82,68,0.8293,22,68,14,0,14,0
NJ-504,1809,1786,1301,0.7192,1410,399,0,736,1002,807,0,8,43,1387,902,0.6397,0,0,544,772,638,0,8,32,399,399,1,192,230,169,0,0,11,0,0,.,0,0,0,0,0,0,235,235,219,0.9319,11,14,221,0,0,13,1531,1531,1511,0.9869,592,817,711,3,216,94,899,13,13,13,1,5,13,0,0,0,0
NJ-506,370,361,309,0.8351,311,59,0,54,138,232,0,0,18,302,252,0.8103,100,367,40,105,206,0,0,0,59,57,0.9661,14,33,26,0,0,18,0,0,.,0,0,0,0,0,0,302,302,302,1,79,233,69,0,2,12,529,529,463,0.8752,54,143,386,0,110,3,304,12,12,12,1,0,0,12,0,0,0
NJ-507,170,146,126,0.7412,145,25,0,32,98,72,0,0,5,121,121,0.8345,0,349,32,98,47,0,0,0,25,5,0.2,0,0,25,0,0,5,0,0,.,0,0,0,0,0,0,75,75,59,0.7867,13,41,34,0,16,0,436,411,297,0.6812,73,182,254,0,115,6,224,180,180,105,0.5833,38,111,69,0,0,6
NJ-508,219,154,144,0.6575,88,131,0,50,136,83,0,0,9,43,43,0.4886,0,154,12,45,43,0,0,0,111,101,0.771,38,91,40,0,0,9,0,0,.,0,0,0,0,0,0,141,66,58,0.4113,39,92,49,0,37,0,628,628,421,0.6704,153,347,281,0,49,0,351,0,0,0,.,0,0,0,0,0,0
NJ-509,211,170,163,0.7725,70,131,10,35,100,111,0,7,0,54,47,0.6714,13,68,10,33,37,0,7,0,106,106,0.8092,25,67,64,0,0,0,10,10,1,0,0,10,0,0,0,118,72,72,0.6102,29,86,32,0,4,14,210,210,181,0.8619,15,48,162,0,29,0,108,45,45,45,1,20,40,5,0,0,0
NJ-510,123,47,47,0.3821,53,70,0,25,83,40,0,0,24,26,26,0.4906,40,229,9,35,18,0,0,12,21,21,0.3,16,48,22,0,0,12,0,0,.,0,0,0,0,0,0,77,77,77,1,10,31,46,0,36,0,320,320,129,0.4031,72,257,63,0,31,0,87,0,0,0,.,0,0,0,0,0,0
NJ-511,266,212,158,0.594,256,10,0,58,173,93,0,0,10,202,148,0.5781,0,107,58,173,83,0,0,0,10,10,1,0,0,10,0,0,10,0,0,.,0,0,0,0,0,0,154,154,154,1,33,98,56,0,27,0,537,537,489,0.9106,60,145,392,0,63,16,298,103,103,103,1,0,0,103,0,0,0
NJ-512,62,54,29,0.4677,33,29,0,41,62,0,0,0,6,25,0,0.0,0,0,26,33,0,0,0,6,29,29,1,15,29,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0
NJ-513,256,231,207,0.8086,91,165,0,41,100,148,8,95,33,76,62,0.6813,0,65,24,57,26,8,0,8,155,145,0.8788,17,43,122,0,95,25,0,0,.,0,0,0,0,0,0,61,61,61,1,0,0,61,0,28,0,238,238,38,0.1597,38,92,146,0,121,5,16,0,0,0,.,0,0,0,0,0,0
NJ-514,297,254,254,0.8552,204,93,0,48,120,177,0,0,16,180,180,0.8824,0,171,40,102,102,0,0,0,74,74,0.7957,8,18,75,0,0,16,0,0,.,0,0,0,0,0,0,372,353,353,0.9489,98,290,82,0,21,21,387,387,351,0.907,48,100,287,0,36,23,237,312,312,312,1,80,212,100,0,0,0
NJ-515,292,267,246,0.8425,131,161,0,66,174,115,3,23,31,131,110,0.8397,0,304,16,51,77,3,3,3,136,136,0.8447,50,123,38,0,20,28,0,0,.,0,0,0,0,0,0,88,88,71,0.8068,19,42,44,2,2,2,370,370,370,1,70,171,199,0,7,11,108,0,0,0,.,0,0,0,0,0,0
NJ-516,233,173,164,0.7039,81,152,0,57,119,114,0,75,0,50,50,0.6173,0,86,42,81,0,0,0,0,123,114,0.75,15,38,114,0,75,0,0,0,.,0,0,0,0,0,0,145,145,145,1,32,100,45,0,23,3,122,122,80,0.6557,15,38,84,0,42,0,78,0,0,0,.,0,0,0,0,0,0
NM-500,1360,1263,954,0.7015,825,535,0,133,493,800,67,80,89,775,664,0.8048,0,556,25,173,604,48,32,48,488,290,0.5421,108,320,196,19,48,41,0,0,.,0,0,0,0,0,0,760,392,338,0.4447,216,662,98,0,51,0,1444,1444,907,0.6281,168,370,1074,0,470,0,784,116,116,116,1,29,116,0,0,0,0
NM-501,1531,1043,360,0.2351,1317,214,0,199,620,861,50,12,87,905,278,0.2111,24,133,154,489,790,38,12,41,138,82,0.3832,45,131,71,12,0,46,0,0,.,0,0,0,0,0,0,431,334,334,0.7749,96,288,143,0,41,136,1154,1154,663,0.5745,194,450,704,0,312,14,328,0,0,0,.,0,0,0,0,0,0
NV-500,2577,2475,2475,0.9604,1853,724,0,125,409,2153,15,357,195,1751,1751,0.945,0,489,109,351,1492,10,64,102,724,724,1,16,58,661,5,293,93,0,0,.,0,0,0,0,0,0,953,944,944,0.9906,204,685,268,0,216,58,2257,2257,758,0.3358,150,451,1806,0,1609,0,1180,26,26,26,1,0,0,26,0,20,6
NV-501,994,820,572,0.5755,685,309,0,79,270,724,0,113,91,625,413,0.6029,116,9,46,163,522,0,20,24,195,159,0.5146,33,107,202,0,93,67,0,0,.,0,0,0,0,0,0,68,51,51,0.75,10,37,31,0,27,0,451,451,451,1,24,82,369,0,238,0,29,0,0,0,.,0,0,0,0,0,0
NV-502,131,59,56,0.4275,108,23,0,26,109,22,0,0,0,36,33,0.3056,0,4,20,88,20,0,0,0,23,23,1,6,21,2,0,0,0,0,0,.,0,0,0,0,0,0,37,29,29,0.7838,4,11,26,0,11,0,143,143,143,1,12,47,96,0,104,0,0,50,50,18,0.36,5,13,37,0,8,0
NY-500,642,593,528,0.8224,463,172,7,79,229,404,9,67,35,414,357,0.7711,70,3,66,203,255,5,0,12,172,164,0.9535,13,26,142,4,67,23,7,7,1,0,0,7,0,0,0,598,517,598,1,116,382,216,0,6,53,1359,1359,1359,1,203,573,786,0,200,0,494,29,29,29,1,1,2,27,0,0,0
NY-501,123,57,41,0.3333,72,51,0,27,76,47,0,0,0,29,21,0.2917,0,143,12,33,39,0,0,0,28,20,0.3922,15,43,8,0,0,0,0,0,.,0,0,0,0,0,0,105,74,67,0.6381,26,77,28,0,7,9,209,188,102,0.488,24,67,142,0,1,9,119,0,0,0,.,0,0,0,0,0,0
NY-503,495,465,232,0.4687,344,151,0,45,115,380,0,53,16,314,172,0.5,34,206,32,97,247,0,31,8,151,60,0.3974,13,18,133,0,22,8,0,0,.,0,0,0,0,0,0,278,205,205,0.7374,46,138,140,0,68,8,826,826,826,1,111,303,523,0,121,1,231,0,0,0,.,0,0,0,0,0,0
NY-505,770,691,676,0.8779,594,176,0,73,225,527,18,31,44,529,514,0.8653,8,18,50,160,416,18,7,25,162,162,0.9205,23,65,111,0,24,19,0,0,.,0,0,0,0,0,0,486,486,486,1,97,332,154,0,9,56,968,968,946,0.9773,103,277,691,0,183,4,223,201,194,194,0.9652,27,75,126,0,0,0
NY-507,221,202,175,0.7919,161,57,3,19,46,173,2,4,3,142,123,0.764,24,57,11,26,133,2,1,3,57,49,0.8596,8,20,37,0,0,0,3,3,1,0,0,3,0,3,0,27,27,26,0.963,6,17,10,0,1,0,469,469,456,0.9723,64,206,263,0,13,0,78,0,0,0,.,0,0,0,0,0,0
NY-508,941,761,747,0.7938,676,265,0,137,396,519,26,50,31,565,557,0.824,5,72,93,282,373,21,16,21,196,190,0.717,44,114,146,5,34,10,0,0,.,0,0,0,0,0,0,423,420,420,0.9929,89,302,121,0,5,0,1257,1257,1257,1,50,137,1120,0,357,0,431,40,40,40,1,0,0,40,0,15,0
NY-510,109,100,46,0.422,83,26,0,10,21,88,0,5,28,74,20,0.241,37,0,8,17,66,0,5,11,26,26,1,2,4,22,0,0,17,0,0,.,0,0,0,0,0,0,68,68,68,1,12,38,30,0,3,2,115,115,115,1,23,53,62,0,11,20,11,18,18,0,0,0,0,18,0,2,0
NY-511,469,443,435,0.9275,396,73,0,42,130,339,0,4,15,370,362,0.9141,0,7,38,122,274,0,0,4,73,73,1,4,8,65,0,4,11,0,0,.,0,0,0,0,0,0,141,141,141,1,23,78,63,0,0,0,409,409,399,0.9756,67,137,272,0,19,0,67,0,0,0,.,0,0,0,0,0,0
NY-512,146,93,91,0.6233,112,34,0,34,80,66,0,0,0,68,68,0.6071,0,22,21,54,58,0,0,0,25,23,0.6765,13,26,8,0,0,0,0,0,.,0,0,0,0,0,0,105,51,45,0.4286,22,78,27,0,0,0,655,499,499,0.7618,107,379,276,0,15,0,259,0,0,0,.,0,0,0,0,0,0
NY-513,348,321,315,0.9052,233,115,0,37,120,228,0,20,0,206,205,0.8798,0,0,29,104,129,0,0,0,115,110,0.9565,8,16,99,0,20,0,0,0,.,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,114,114,114,1,23,67,47,0,24,0,0,0,0,0,.,0,0,0,0,0,0
NY-514,133,121,121,0.9098,94,39,0,23,61,59,13,3,24,82,82,0.8723,0,0,15,38,44,12,3,12,39,39,1,8,23,15,1,0,12,0,0,.,0,0,0,0,0,0,31,31,31,1,6,22,9,0,2,0,49,49,49,1,10,21,28,0,0,0,0,0,0,0,.,0,0,0,0,0,0
NY-518,241,193,169,0.7012,183,58,0,44,109,121,11,10,18,155,141,0.7705,0,0,22,61,111,11,0,11,38,28,0.4828,22,48,10,0,10,7,0,0,.,0,0,0,0,0,0,88,61,61,0.6932,21,60,28,0,2,21,476,476,476,1,34,80,396,0,64,3,39,11,11,11,1,0,0,11,0,11,0
NY-519,27,0,0,0.0,15,12,0,7,20,7,0,0,0,0,0,0.0,0,104,3,9,6,0,0,0,0,0,0,4,11,1,0,0,0,0,0,.,0,0,0,0,0,0,15,15,3,0.2,2,7,8,0,0,0,54,48,48,0.8889,10,30,24,0,7,0,26,0,0,0,.,0,0,0,0,0,0
NY-520,24,22,14,0.5833,14,10,0,3,12,12,0,2,0,12,4,0.2857,0,26,1,2,12,0,2,0,10,10,1,2,10,0,0,0,0,0,0,.,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,0,34,34,34,1,8,20,14,0,12,0,2,0,0,0,.,0,0,0,0,0,0
NY-522,37,19,16,0.4324,21,16,0,6,19,18,0,4,0,3,0,0.0,0,42,5,15,6,0,3,0,16,16,1,1,4,12,0,1,0,0,0,.,0,0,0,0,0,0,86,86,86,1,13,37,49,0,0,0,455,455,397,0.8725,75,250,205,0,58,0,28,0,0,0,.,0,0,0,0,0,0
NY-523,123,92,63,0.5122,87,36,0,19,45,68,10,21,26,69,40,0.4598,55,99,9,23,54,10,8,16,23,23,0.6389,10,22,14,0,13,10,0,0,.,0,0,0,0,0,0,64,23,23,0.3594,17,42,21,1,13,10,236,227,225,0.9534,32,98,138,0,92,0,67,0,0,0,.,0,0,0,0,0,0
NY-525,158,105,105,0.6646,118,40,0,16,45,107,6,0,11,65,65,0.5508,11,225,16,45,67,6,0,7,40,40,1,0,0,40,0,0,4,0,0,.,0,0,0,0,0,0,57,49,49,0.8596,7,18,39,0,12,0,181,181,181,1,29,82,99,0,52,0,0,0,0,0,.,0,0,0,0,0,0
NY-600,72533,68956,61319,0.8454,69310,3183,40,12258,37749,34774,10,354,975,65840,60707,0.8759,0,421,12206,37615,31695,0,154,380,3076,612,0.1923,52,134,3039,10,160,595,40,0,0,0,0,40,0,40,0,718,606,606,0.844,130,339,379,0,161,194,34884,34339,13884,0.398,2566,7409,27475,0,5204,716,23253,0,0,0,.,0,0,0,0,0,0
NY-601,593,512,512,0.8634,409,184,0,95,278,303,12,0,22,370,370,0.9046,0,17,71,204,193,12,0,14,142,142,0.7717,24,74,110,0,0,8,0,0,.,0,0,0,0,0,0,37,37,37,1,0,0,37,0,0,0,292,292,268,0.9178,25,72,220,0,46,12,36,0,0,0,.,0,0,0,0,0,0
NY-602,258,241,241,0.9341,204,54,0,51,130,115,13,0,79,187,187,0.9167,65,224,35,86,105,13,0,49,54,54,1,16,44,10,0,0,30,0,0,.,0,0,0,0,0,0,39,39,22,0.5641,7,14,23,2,0,3,313,297,268,0.8562,54,133,180,0,67,69,294,0,0,0,.,0,0,0,0,0,0
NY-603,3445,3368,3368,0.9776,3340,85,20,777,2241,1186,18,94,83,3276,3276,0.9808,0,0,768,2220,1112,8,20,65,72,72,0.8471,9,21,54,10,54,18,20,20,1,0,0,20,0,20,0,571,501,426,0.7461,141,499,72,0,40,0,2273,2267,2227,0.9798,365,1216,1057,0,892,5,1311,0,0,0,.,0,0,0,0,0,0
NY-604,1714,1661,1669,0.9737,1029,685,0,384,1124,576,14,29,40,990,984,0.9563,46,5,173,497,518,14,17,14,671,685,1,211,627,58,0,12,26,0,0,.,0,0,0,0,0,0,306,306,306,1,80,267,39,0,4,10,1463,1463,1318,0.9009,178,454,1009,0,343,67,3,2538,2538,2493,0.9823,576,2121,417,0,0,0
NY-606,73,60,60,0.8219,43,30,0,13,38,35,0,0,0,30,30,0.6977,54,4,13,38,5,0,0,0,30,30,1,0,0,30,0,0,0,0,0,.,0,0,0,0,0,0,53,40,40,0.7547,16,48,5,0,0,0,91,91,82,0.9011,12,38,53,0,9,0,16,0,0,0,.,0,0,0,0,0,0
NY-608,97,80,80,0.8247,85,12,0,9,38,41,18,8,26,68,68,0.8,20,270,9,38,33,14,8,14,12,12,1,0,0,8,4,0,12,0,0,.,0,0,0,0,0,0,56,43,43,0.7679,13,32,24,0,0,4,127,127,127,1,33,93,34,0,0,0,42,21,21,21,1,6,21,0,0,0,0
OH-500,955,799,799,0.8366,662,273,20,78,332,603,20,147,67,595,595,0.8988,200,331,38,227,415,20,16,56,184,184,0.674,40,105,168,0,111,11,20,20,1,0,0,20,0,20,0,1694,1600,1600,0.9445,320,1126,568,0,36,363,1976,1976,1976,1,267,747,1229,0,357,73,1616,0,0,0,.,0,0,0,0,0,0
OH-501,485,397,239,0.4928,418,67,0,166,269,202,14,3,14,374,226,0.5407,51,20,148,221,183,14,3,14,23,13,0.194,18,48,19,0,0,0,0,0,.,0,0,0,0,0,0,452,452,452,1,126,388,62,2,22,2,1152,1071,901,0.7821,155,408,744,0,317,26,526,173,173,0,0,22,44,129,0,0,0
OH-502,1194,1167,985,0.825,1045,104,45,86,334,847,13,106,141,1018,836,0.8,86,448,84,330,702,13,6,112,104,104,1,2,4,100,0,75,29,45,45,1,0,0,45,0,25,0,760,760,760,1,146,499,261,0,113,0,5504,5504,4755,0.8639,913,2933,2571,0,586,38,1259,0,0,0,.,0,0,0,0,0,0
OH-503,1457,1254,1238,0.8497,1247,210,0,188,608,835,14,79,129,1127,1111,0.8909,17,112,146,479,756,12,39,12,127,127,0.6048,42,129,79,2,40,117,0,0,.,0,0,0,0,0,0,748,736,748,1,169,561,187,0,53,146,2837,2837,2816,0.9926,179,593,2244,0,541,55,2344,0,0,0,.,0,0,0,0,0,0
OH-504,198,174,38,0.1919,187,11,0,39,115,73,10,0,10,163,27,0.1444,0,6,36,106,71,10,0,10,11,11,1,3,9,2,0,0,0,0,0,.,0,0,0,0,0,0,209,209,209,1,34,101,108,0,6,0,449,449,449,1,103,332,117,0,0,0,199,4,4,4,1,0,0,4,0,4,0
OH-505,591,534,534,0.9036,474,117,0,65,173,410,8,44,86,429,429,0.9051,0,120,55,150,316,8,14,24,105,105,0.8974,10,23,94,0,30,62,0,0,.,0,0,0,0,0,0,470,285,285,0.6064,94,312,158,0,35,41,1452,1452,1387,0.9552,161,492,960,0,219,0,494,0,0,0,.,0,0,0,0,0,0
OH-506,518,382,382,0.7375,283,213,22,45,136,368,14,48,23,215,215,0.7597,0,0,34,96,179,8,6,11,145,145,0.6808,11,40,167,6,30,12,22,22,1,0,0,22,0,12,0,219,128,128,0.5845,46,144,75,0,27,18,683,683,602,0.8814,79,212,471,0,89,12,360,0,0,0,.,0,0,0,0,0,0
OH-507,3267,2389,1984,0.6073,2420,847,0,569,1686,1572,9,125,59,1716,1372,0.5669,82,546,377,1146,1269,5,46,5,673,612,0.7226,192,540,303,4,79,54,0,0,.,0,0,0,0,0,0,1888,1883,1870,0.9905,448,1274,614,0,190,165,3892,3846,3892,1,660,1837,2055,0,952,37,1805,20,20,20,1,0,0,20,0,20,0
OH-508,256,173,173,0.6758,233,23,0,65,173,83,0,6,0,173,173,0.7425,0,13,59,150,83,0,6,0,0,0,0,6,23,0,0,0,0,0,0,.,0,0,0,0,0,0,154,154,154,1,32,105,49,0,4,0,597,597,542,0.9079,63,183,414,0,62,10,397,4,4,4,1,0,0,4,0,0,0
